@RELATION comment
@ATTRIBUTE comm string
@attribute classe {-1,1}
@data
"first now hooked different watching once enjoying n't disappointed superb melodic very catchy visually compelling especially surely most beautiful anywhere spellbinding different looking uplifted cheered stimulated catch ",1
"seen countless thoroughly enjoyed mostly due lovely great incredible starring bound entertaining ",1
"FATTY simply funniest most original entertaining ever seeing even starring editing acting else though very original enjoyable obviously done making all crew really break acting n't need huge decent make great all original doing simply best ever n't care rent order steal download just now just make DVD ",1
"first kicked literally slowly decreased put started watch halfway either bored just plain confused advise new simply watch n't get slower acting excellent why planned least oh well keep watching dialogue flowing ",1
"best ever done pure wonderful as always main best down ",1
"great covered great sometimes jaw-dropping n't too terribly orignal basically modern only enjoyed however bad actually seemed bad usually bad menacing lead bad brillant Check out ",1
"contain so beware make Sometimes so angry apparent small strangely very remember many here not bred raised care zone Help done relative did native enslaving think grown late early now OK as long justified only then look other horrible somehow doing good impose contradictory hypocritical ashamed affected back done supposed n't want global many American runaway back so Regardless no unwilling give n't stand stuck alone forcibly unjustly removed Not alike forget around around Do n't buy simpler more natural somehow less worthy observed preserved basic human away basic human ",1
"really addicted really good really slow surely pick soon new air heard great future first sure please amazing as well worth central ",1
"most definitely very enthralling captivating very cleverly plastered unturned revealing shocking rich famous dark analogous prevailing constantly craving more more higher driving do most shameful imaginable ranging signing possible such wide social suffocating mind-boggling all intertwined completely convoluted nice as peppy excellent ",1
"first struck editing truly almost open-hearted drawn great ideological twentieth own fight much tame escape Even spectacular photographic also told entirely never lived turbulent true fantastic came continue amaze again again ",1
"still best hilarious last also funny tearful funny perfect Just long enough last just totally unrestricted watched growing watching more laid back comic pretty cool Not putting watch bloated bless ",1
"came looking offbeat independent glad say did disappoint crazy wondering ending excellent really shown agree little very talented stole creeped say much did great putting short together just fell tell great did well written undoubtedly strongest great acting enjoyable most important here Good n't wait see more ",1
"hilarious watched just see again not only watch nominated n't recap seen other light-hearted laughing n't take too seriously watched not n't win just watched appreciated True not necessarily bad use sometimes lighten see Whipped not n't ",1
"Really more easy truly bad done very well many very entertaining little convoluted noirish centered Just old too so n't always know make first too deeply try put together enough keep guessing surprised abandoning also easy great laden as up mysterious sexy fun more passable keep interested did did n't twisty done effectively noirish dark very stark modern same straight industrial go sexy always beautiful--press anywhere interesting also effectively first little more real particularly bisexual shocking treated more matter-of-factly here typically used better still titillating not done so readily done first n't say n't still somewhat let face supposed easy noirish driven twisty sexy bound enjoy intended ",1
"Wow n't believe first only post great seemed interesting enough real attracted granted most probably too happy just plain same same watched many now few big main like great Baiscally storywise usual more amount Also very notable great named vincent very appreciated n't too bad hired mainly nude reap all get kill other waiting explode true scheming initially whole due deranged only add left right well welcomed very non happy well maybe kept very interested great highly recommend probably n't like n't watch cause anyway ",1
"surprised stating made same did young crafted almost polar impulsive reunite divorced almost new accept strong younger rejecting too seen say disparate early talented young completely winning most impressive clear occasionally shrill over-emphatic more energetic early watching self-confident knowing naturally effervescent overall subdued tender more serious never guess FIRST year-old prior professional consisted almost exclusively vocal Given much publicized last impossibly stressful never know clearly still developing acting equally true early much more experienced extraordinary absolutely unique even here first remain immensely likable often quick-tempered though occasionally shrill never second coy afflicted many including other young followed short great much more just beautiful other pure truly remarkable glorious most remarkable able project slightest adult periodThe also delightful heavily influenced screwball up first-class screwball such light entertaining True hardly realistic realistic other looking genuine sweet funny entertaining wonderfully charismatic gifted adolescent terrific supporting n't let ",1
"interesting amazingly rise become greater Average 30-somethings excellent facial become modern came away same first saw startling morally bankrupt deserving well documentedly stolen restless Unfortunately live got better culminate ",1
"teenage growing most level-headed move divorced addicted bad beaten overprotective more mature new seen big accurate graduated high first saw surprised realistic got down completely right Even main big came hit harder other teen understand relate knew high just dated never see again good giving best excellent realistic well-done Even small more less realistically played teen very good movie--essential came deserved swearing seen ",1
"detailed back pre-partioned chose difficult worked meticulous bring very delicate Even not real most made not gory attract come given impressive acted showing guilt-ridden done good too ",1
"saw once late knew best ever few decent main seamless whole great ",1
"Just watched early first named here as linked first directing wascally wabbit different provided more familiar according channeling shy pet obnoxious turning real loud pretending die repeatedly saying Even different definitely mischievous laughed blue whole According additional just giving went probably considered too sad mental just as well lost highly ",1
"wanted see longest great favorite first thought great follow drag terrific seemed flow only keeping most beautiful good expected more great ",1
"OK do begin changed seamless out done Initially first disappointed n't seen silver However before exploring many Oh almost as flawless acting told used only so impressed other talking reminded favorite blue pornographic certainly still blown away martial involved matched only indicating possibly playing retard timeless best come ",1
"taken old stood produce dark gory spellbinding terrific-looking unfamiliar n't need nicely along Well worth seeking even English-language ",1
"made first color many intertwining small mentally retarded operating slowly know more small not happy old rob very poor ever afford own all full happy sad first see Maybe too much many different hard settle get n't get wrong not best coming greatest much better ",1
"young ever know much past few seen thought cool did n't want buy knew So came decided watch did n't know going about watched great found n't known as kid great die tied going always fighting cried described feeling also clever flirted liked first met stood then once turned disappeared great now even find ",1
"best pulled perfectly considered modern basically mindless sit back relax perfect turned shortly Considering somewhat shallow said got see just Foregoing started watching mentioned actually said replied n't know real now somewhat dated see else ",1
"Back made classic Good always favorite watching always seemed not most felt little jealous winning sit watch Good dead there save always favorite came ended Instead went longer just growing ",1
"very funny British happen declare independent post-war Merry happen ancient ceded ago small historical long forgotten new however unexpected live free excellent minor suddenly leading tiniest stand-out ",1
"n't suffer bad talking still used most did 80s biggest most did special available n't released following realized began use fond even very menacing not face really good back-up great working backing did n't expect very troublesome think so n't ",1
"enjoyed deal powerful just terrific especially lifelike even little scary slightly frightened going top wonderfully feminine Usually create only interesting close same yet really n't treat just n't Not many worth seeing contemplate human-animal ",1
"60s about Italian quite realistic many foreign get used new new difficult especially n't know difficult typical Italian named also different same work very hard pay engage more stop n't want tell watch nice also made examined different cultural few ",1
"blew see only animated see instead better Also stay best ",1
"Not only better final better made ever seen Looking Top only small made increase admit original several better did n't mind just LOVED able enter again ",1
"go knew never went decided go then caught stunning n't caused Mexican french-subtitled still shocking urban crude stunning also almost more serious so kinda much too much stunningly strong also not crude very hard even more believable anymore impressive astonishing n't forget soon shaking stunned ",1
"young find love hot mechanical Not outdone rode recently saw nearly forgotten remembered good good wore black just prime stunning red ideal even split just so good getting back together amazing hear ",1
"genuinely good great acting good narrative good producing quite improving remember made literally thinking marvelling various emotional great also sweet compared face technically superior comparable best coming other ",1
"marvelous same excellent extra large wonderfully variable facial acting different diverse enjoy did ",1
"little-appreciated watch masterful tongue-in-cheek menacingly humorous just right irreverent oft-told Generally untrumpeted unappreciated check join going up ",1
"saw ago very difficult watch So real watch small heart rending courting thrown together put make work based actual many later said died little all work feed learned mow not lady-like afraid charming want sun-browned calloused so happy new knew mow happy do widowed together worked build new so so sad died sure fine only extra sad crying so hard then went successfully pulled new did more lived ",1
"did n't said first thought heard gay all known made trying get sick great surprisingly upbeat not pissy pretentious pessimistic n't even remember basically consisted naive young going trying male basically thinking easy only hit hard hustling charging sexual Then called cute gay lovable surprisingly so sweet heartwarming watching friendlier such such actually sad pitiable very sick very depressed self-conscious called go much better resolved learn famous there heartwarming watching all get many hilarious trying steal getting caught well free n't steal Well free then n't classic completely unscripted unscheduled almost hit walkin here walkin here so believable never believe grow distinguished respected grow legendary beloved not first worked together lead so thick intense Then sad quite call depressing falling apart all barely walk barely eat sick hurting badly only away finally wrong not make go mope miserably as just lost great pretty much just Talking played appropriate odd great good perfectly Go see great go buy ",1
"damn good See still n't Great Awesome just awesome incredible certainly take ",1
"seriously rocked first opened felt too slow n't quite moving forward quite unimpressive male more tracing more see multiple moving together fantastic Additionally felt developed very true form real real n't stupid completely obvious going interesting watch grew certain just interesting watch few seemed also unique did n't replaced as soon died loved rocked finishing final just Seriously pushed forward last even more Good ",1
"saw ago found completely real underlining stupid indeed actual well Much few serious sandwiched shot ordinarily sober found laughing bumbling actually find common there sure many done n't want find about end found much disliked completely dumbfounded absolutely terrible higher rent n't find laughing least once compensate rental ",1
"really did save enabled remain big mid most big gone Only remained prestigious appeared short initially suggested unavailable switched Initially definitely supporting so vivid rewritten make European beautiful smart sailing giving glorious Singing not too well planning remarry younger trusty go reunite best remembered stern along scatty determined marry wonderful typical pesky enthusiastic as pretty just melt glorious also funniest take Oh see enough around here hire romance meet due mistaken hasten take own away taken local trying convince young happily sailing patch phoney Highly recommended ",1
"second clearly much started previous including multiple connected troubled troubling as well potent clearly reduced previous included However also single surreal otherwise rather realistic found therein young only find drawn also strong human yet n't think entirely unsympathetic drawing just enough offset come love just so real especially complex conflicted Not say confused rather fully developed believable not fast moving lingering previous n't always connect immediately so pay surprising n't appear n't intentionally placed made little various seemingly extra dragged excellent inject personal human rather hard keep surprising pull twice Technical gotten much better first gotten steady clear n't pack same emotional first assured really tighten overall Great ",1
"traditional Many still see elderly retelling alive sodden so happened many born n't guess same told discussed local give continued passed become n't remember told invisible older maybe still serve emotional Our also back impenetrable rugged shrouded rooted special rough tempered finest Gaelic ever hear shortly twenty-first hang raised Western deeper know ancient know pulled make last fateful most inaccessible told all bloody poisoned old sometimes more treacherous accepted doing own probably most honest unpretentious genuinely beautiful ever made got slightly annoyed hanging more also forgave saw bigger Forget even forego justly famous see true probably unique maybe deeply enough even re-evaluate age-old told only experienced ",1
"supposedly over Made late 80s released cutting thought good quite interesting Most short made just evolving other watch all not really strange odd-looking dance overheard animated new back then Even animated not well-known simply show new short cartoon-like beautiful imaginative just electronic really loved nice intriguing lost still entertained ",1
"went small 19th knowing no more few really seen unique certainly appreciated currently coming soon first give n't cheesy corny ridiculous actually highly entertaining funny quite well done rushed dragged better magical much as opposed simply filling as often even known coming still n't bear stop watching not single left entire almost as brilliant n't figure ",1
"Fourth considered best European last Dutch moved become big about psychopathic disillusioned going recovering mysterious fatal addicted previous all died mysterious much influenced old psycho much create dark gripping few extreme graphic right push straight forward sometimes nearly unbearable sometimes Italian also outstanding especially mentally disturbed opened international Living Fugitive watch brilliant psycho n't miss ",1
"British fall main quiet introspective usually romantic farcical social certain vast perhaps first very verbal including long interior main basically happy unsettled curious missed embarked thoroughly conventional successful clumsy emotionally accessible quite finding other offered acting always almost entirely personal neither blown away turned other adored most important determining ",1
"strange actually little more other low hardly other just miserable ultimate low literally devil-like found very true just n't worse done then then dark mystical learn human too helping little then too very positive strange still rather enjoyable made even better ",1
"Someday going write comparing great Spanish surrealist beginning end probably loved ate seeing such apparent rack pull cohesive even first bitten n't same understandable jealous insane noted cheating twisted scientific unleash inner few electrocuted buried unburied taken filled wired various zapped assorted electronic injected potent chained thigh-high Nazi pretty female find eventually back fight female Nazi silver together pretty studly did Look beautiful written Original fired replaced infamously intoxicated often unable work did find instruct old make ended directing much uncredited did enough clip previous fortunately good enough use twice even different helped refused get finish knew doing editing ran disappeared then arrived find urinating too drunk find least made Yet somehow atavistic about murky vaulted gloomy find hypnotically watchable even n't make much due fractured pouring next dry howling full Then raining again yet n't look unfolding possible same First then sparking low overall unwatchable more spend making not but because easy laugh even easier dismiss able see rather regard died last ill pancreatic more working right up last passed away receiving rich varied surprisingly lengthy stubbornly pursuing artistic universal mainstream yet old watch rapt Even n't like discover marvel only just find free even buy worth far far more horrified learn many twisted sick demented little not outright encountered left perhaps too personal artistic forgive never presume dare forgive say rather watch dingiest most cut degraded public ever sit overbearing obnoxious churning up other lost great remember ",1
"deeply related represented cultural social therefore huge suffering finally more easily understood back young driving profound more significant intended bring not represent sexual absolute perform hipotetic hide watched throw other appreciated magnificent depicted continue hiding basic human social stop clear skipping detained interested completely uninterested flying more accurate stealing s inner going back coming back returning come free said winning remember ",1
"Coming same done not surprised good never heard now yet best late 80s partly worst recent Not talking about Iranian Swedish here not brilliant merely solid here dreamt wondrous acting much interesting n't end clever loose together neatly unanswered probably left there leaving wrong such somewhat unusual effective central not typical regular normal very refreshing sick tired projecting own misfit-like anymore watch read about yet miserly lonely all as good snogging much evoking vague considering supposed only predictably turned filmed did n't upgrade get younger quite obvious n't that young always cast older hence dilute never know ",1
"left outstanding explaining cerebral severe only left defiant managed become seen equally brilliant did amazing not win best greatest else excellent nearly feel brown amazing equally brilliant Irish noting much left left wonderful Irish powerful brilliant such crying followed left Irish regarded so highly nominated multiple won some wonderful Irish left powerful outstanding crippled so well so brilliantly same young best ever especially regard as high proved great excellent ",1
"always bringing simple homespun Italian acting particularly silent wonderful realistic early give unusual modern modern reading Italian then playing enough bring hard survive found wondering did n't breastfeed avoid dirty oh well even early pushing political correct best seek inadvertently put last planned Very loved great lighting Italian out ",1
"say came immediately won setting such made whole making as routine well baking bringing back just as routine made Wicked made fantastic definitely romantic made still exploring even touch truly such quirky presented strange only few still show touching though unforeseen Second sharply declined putting real rushed awkward making just happened overall overriding did n't help least felt almost recycled did n't died few touching happened help advance got close decided throw rather let develop back dead back n't go back did n't work good seemed surreal good just enough going implausible remind not Then again according plausible again lasted longer merely wistful new replace short-lived ",1
"British made first broadcast again 92 made American released early went released later also sold According now owned else n't released again unofficial sold first heard just recently check found about certain far east even made good n't really fault releasing rare lost legal set very authentic quaint British very atmospheric dark most very low-key effective scary self indulgent much special still able create absolutely chilling chilling classic styled made modern afraid always just lost ",1
"first heard thought few figured real few made squealing not very promising given watch fully prepared groan otherwise close avoid more little surprised good general impossible avoid not known wholly enjoyable not very very heartfelt amusing touching cast little Japanese n't really judge acting considering speaking extreme foreign almost acting rather impressed enjoy good good good see least rent coming homosexual homoerotic did n't even see much n't let too much ",1
"aired came n't perfect more one-dimensional telling especially enjoyed complex always understood also kept trying point own never let become rightly never fulfilled managing horrible push denied taking great literally saved Indeed even accentuated reprising ",1
"very close long beautiful creating so brilliant very cool whole also very much many different influenced good worse amazing very fine obvious comic just sure digging again Also very well told great ambient really find as intriguing did ",1
"funny really believable much better first great special first did not as well much better writing OK written as much very realistic actually good even very human as well showing real acting pleasant least once worth catch ",1
"found liberating only also quite funny Some extraordinary see tried depict as realistically possible succeeding explicit no more fake hard-core hardly understood found original much more rewarding dubbing great lost played particularly hard duplicate favorite ",1
"most influential best remembered American usually associated western However arguably best not western seedy set Irish early tough many burnt caught closing big not brightest warm short never really think all not criminal self-centered Walking starving no live hulking prime soliciting own desperate dream taking only pay back desperate enough inform new earned foggy particularly foggier all find fallen definitely deserved awarded brutish stupid only second most entertaining cinematic drunk also excellent only truly impress especially miscast mainly most obviously not Irish irritating disappointing supporting only poor Often overshadowed better known easily best not very best long won including best particularly engaging vital telling narrated gloomy glaring constantly reminding dark amazing watch made later thus making probably considered best not hinder remembered excellent classic ",1
"great so else so cute n't hated got possessed got told go so bluntly put Mind quite funny said so brave n't Dying save felt really sorry came 2nd so scared like Oh so scared hugged grrrrrr thought really sweet well thought gonna say tell did n't Oh well ",1
"entertaining actually make uncomfortable n't undead everyday scary got good some unappreciated recognize rob schizoid Short little sexy nice great Then all rotted female going nice ",1
"good pretty solid did n't see coming like Did else certain looked young related definitely watch rent ever video great n't seen did very convincingly out ",1
"arrested bless attempting steal murder covered spent next Now later unfortunately released about So decided release successful classic hereby dubbed added know just shown recently Also again played escaped again wanted bigger made once again out especially liked sure so now great keep wondering ",1
"lost Japanese also received pleasantly surprised learn technical hoping making really back then various written seemed real-life always wanted seen like believe do currently married over ironically Japanese few ago awarded highest bringing back banned once marine once always marine exactly very much love able watch love give ",1
"Hey looking find n't find anywhere local Australian please help tell buy best ever seen good favourite still even now great whole entire younger watched many sick buy again ",1
"gone very good made got blasted most personally thought great believable probobly greatest ever including robert very hot other lame perfect ",1
"filmed built complete still there quite long future such done say best filmed seen good over-hyped redone fill here fine rollicking closer read ago attest listed alive back then done not pleased around right young idealistic incidentally Back saw ironic not explored n't hyperactive even kept salacious libidinal always played here sure all around con selling questionable heroic certainly redeemed seen did design done needed However main full blown personally put stirred come settle Mexican Unfortunately came pre-conceived just n't made far south least white even more controversial Mexican also quite best produced genuine named came briefly not quite really way too old early not yet imposed fine romantic telling historical highly ",1
"Perhaps funniest backstage ever especially short get taking acting poorly ",1
"most human not try explain more simply see not disappointed watching 80s Swedish talked few also 80s loved also admit did n't get conscious whole educating wonderful recently seen few hard find other nowadays ",1
"star again battle-weary also direct fourth again other own distinguishable probably most similar original darker seedy bestowing classic Go ahead Make to seen believe named Oh yeah However interesting only not set entirely trying put together shot then getting causing ordered take leave working coastal occurred similar groin dig looking honest n't all hot many virtually grown probably first well-assembled actually work even more sophisticated running rampant quite literal punishing luridly damaging experimenting character-driven help develop emotionally bubbling eventual lasting due slickly foreboding Dark brooding akin western new moving stunned striking hauntingly cold plain seemed come major n't call first-rate ample biting memorably creditable own n't just hearing sparking amusing pulling excitingly jarring intense only go pacing little flat return scoring bringing methodical funky still breathed gloomy texturally breezy clicked did piecing wonderfully framing impeccable also edgy dramatic still going just steely get done probably showing little more expect younger going sudden even n't always agree just found odd real stupendous traumatic senselessly raped younger hidden glassily quiet released tactically accurate perfectly menacing filthy targeted repellently scummy big-mouthed truly ugly sturdy small coastal smaller agreeably potent regular different forget lucky Well ",1
"stumbled pure dumb more ago even mentioned amazed intimidated shocked eventually forgot about almost later happened think again Then went bought even better experienced first only keep going about warranting heavy seem as really hard either never shown simply taking easy most really certainly not shown as such n't think original Japanese as good Americanized regarding certainly proper lost excused ",1
"least few watched did change avoid associated came huge original so chopped practically unintelligible watched just seen bad set early looked got away more most sensational looked positively innocent nice see early unspoiled nice lyrical relax loved simple watched recording sleepless early love see first released ",1
"Excellent political played much quieter slower other higher ranking skip amazing topping amazingly well together equally as impressive brilliant especially press Instead focussing complex wonderful human political final main wonderfully written acted ",1
"LOVED many reading INTELLIGENT INSIGHTFUL fantastic beyond TALENTED answer neatest other superior positive happened killed saddest first aired tiny so sad actually very last ended achieved found wonderful cried happy seemed so realistic actually believed ending true actually many great many other great followed including awesome best awesome Awesome just watching bring back quickly intelligent dying here better original 80s ",1
"did n't mind walking really did back then loaned too disappointed particular most exciting n't praise enough about likable charming Also very much seeing just hear truly great musical interesting see same ",1
"first spectacularly combining usurped extensive religious historical subverting expected involved least partially believable thus terrifying near n't perfect once obvious contrived desired visceral cautionary first human developed advanced capable mostly humanoid serve doing menial unskilled thus become lazy derogatory however stating subsequent simply did not want die destroyed ordered protect many many human here exploitative recounting abuse square overly provocative human getting harried hammered then shot dead real torn hanging obvious obscene designed present human uncontrolled based anyway first much compressed soon recognisable surviving exiled middle there produce new manufacture mass trade human circular flying trade make soar affecting other detrimentally human establish negotiate peaceful forcibly removed set second few evocative visually stimulating rendering different particular distinctive overall presenting perfectly not original draw simplistic provocative tantalising offered first vague nice cataclysmic left ravaged many human devastating expanded ",1
"anchored brilliant predict morose tight down based deep down unveiled surprising conveyed quite moving more usually portray expected boring only used comic such central well-contained structured dramatic almost formally divided introduced urban British racially religiously diverse n't tell private public rapping black serious white mean conveyed quite naturally individually young recognized British such exuberant representing usual junior high social more usually play transformative amusingly oblivious portrayed fed didactic religious much more as well showed showed also so good key played touching other unexpected unfortunately saw intense interrupted heavy-handed several pointedly calling quiet best good seen most holiday-themed ",1
"rather lesser-known loosely based more see see Japanese just plain Japanese English dubbed almost cropped edited not much new 1st animated combine watch nevertheless ",1
"saw barely viewing excited best n't wait so come saw love so perfect brash kinda trashy also shy uncertain so endearing watch again evergreen raspy so very different perfect coming always thought best so proud watch tried dress even long so wore came got watch loved Maybe just so caught extreme n't know always even ",1
"probably find best once more just as well male not stereotypical most other own usually absent small least likable even dark good basically n't get violent even looking extra all terrific lead only few think really pulled little little sneaky other n't go other n't try care about much working little sent away up unbeknownst make finest most believable volatile Aside thematic told keen dramatic journalistic as previous fresh involving many third lean tight worth checking even not familiar comparatively less bizarre later ",1
"very French taken establish leading require especially attractive typical such However once forward quickly perhaps too quickly real n't look too closely quite believable botched ",1
"Okay did n't get Purgatory first watched seemed significant going n't put really caught helped just writing let see discussed yet mentioned go broken significant especially religious here more consulted guess divided n't get allegedly random soon appeared perfectly trying get tell got worried Christian commercial came getting more more desperate Christian looking kinda iffy thinking hey maybe help contemplating other wondering other take Not necessarily literally thinking becoming tried messed basically there quick n't suddenly embrace get here initially not too concerned getting not going so easy first saw led double killing sleeping kept secret most free fool n't get keeping reading infinite different taken Possibly along involving that made otherwise Aaaand ",1
"Well all american turned american rescue own just incase else going absolutely straight n't know do n't want admit combine faced bad kidnap leave die got good seeing baddest bad really blew much too believable overbearing bad not only wanted kidnap humiliate tried stop evidently long cultivated good believe old tight really n't want miss ",1
"Psychotic patient prominent then high-priced caught catch summed very sexy great very bloody usually reserved well crafted OK really highly successful visceral actually get involved interested notice standard least top all professional believable third n't think classy bloody same best typically striking ",1
"never actually owned played many best video played n't try find original side scrolling Super 3D nice 3D weird do once again rescue Now do 3D very good N64 ",1
"Ah best funniest female only slightly better teenage set just watched ruing set easily second favourite added looking apparently making banned made just think taken just setting fast rare make laugh loud rural escorted forcing wear made n't stop waking especially young misunderstood Speaking just speak so work yes few mostly referred wanky American Also n't then go not going bore sexual not going bore dubious acting editing top Here top favourite ",1
"really terrific fighting incredible fast martial very good packed never boring fighting incredible non then check ",1
"ever asked remember yester then meaning sung not mention black shining other last died took seen picturised young not did n't change late especially accidentally seeing describing beautiful beautiful romantic possible viewed large just directed now started revive grand making ",1
"Back saw saw loved became thrilled became favorite short made appreciate so much wanted watch whole even check attached finally saw First say AWESOME BEAUTIFUL short shot worst nothing special still brilliant clear here maybe scanning more special first better 14th still nervous brilliant imprisoned silver BEAUTIFUL short Now let get very much so successfully felt never same restrictive enough let beautiful deepening loved coming simple social humble great took let not usual mainstream come heavily despise not heavily experimental breathing small simple very very very nice see alone simply feel left feeling very good so frank did n't like Well n't exactly best good natured sure maybe even necessary too much commercial Pre-Lachaise even felt forced just also did n't love probably very different n't know special already so delight funny basically great enjoyed very much now Most loved together beautiful energetic definitely Definitely So watch ",1
"fine western following winning great superb usual effective telling ",1
"best ever made Thin made occasional firmly panted check simply idyllically portrayed absolute playing venturing adorable supporting n't Take early future never venal later ",1
"just saw delightful Japanese 5th historic subtitled actually rigid still Japanese presenting last first given last not so very popular show societal Also not use not familiar Japanese formal confuse refer professional acting listed real-life professional first so far only real compete once more disqualified past No n't say See main about sterling lovely teenage just purchased hislonging yet missing own inner See learn involved secretly Most liberated traditionalJapanese social friendly warm inviting sharp Japanese structured so many funny almost spontaneous many comedic foreign funny brilliant as well funny purchase read regarding watch fine begin understand thepeople fairly rigid societal Watching quick further viewing otherJapanese funny charming make cry little warm ",1
"again on display stunning craft perfect also using ingenious chilling ominous entire thoroughly tingling really flawless Shining n't hurt greatest ever seen frighteningly authentic gone mad artificial nice easy look so brilliant greatest ",1
"few really hard true full beautiful deeply emotional suffering go personal taken away overnight tragic simply brilliant remorseful There several brought deeply traumatic chilling yet remarkable robbed gave similar remarkable given intelligent ",1
"vocal Outstanding played female first step started riff strut made shake make more then loved stopping also starred younger little so big truly amazing Good Good Good Good Good excellent fantastic back shaking crying uplifting take back please take start recording not just truly make Look other hit single ",1
"really growled exaggerated stereotyped clear Not only radical also very confusing basic changed then overwhelming new began social soon became institutionalized came came however not involved worked played watched slowly became effected Political Anti-War particular well reflected general seeking best ignored worst misrepresented Middle n't angrily holding disowning wayward confused too Let not forget suddenly became began killed Folk-Protest even did n't live not about overall dim held steady lived went worked played constantly changing middle political active military typical sometimes disproportionately assume knew settle else become long boring clearly directed looking unique social also 60s unusual only other moral Collective Put free-spirited 60s ever nail 60s down right too diverse close least say not ashamed learned grew once shaped changed better ",1
"great saw Japanese first probably scariest ever seen not eerie atmospheric terrifying lent Japanese nearly concerned American watered down take away dark creepy original n't concerned wisely kept same Japanese involved original gave same also set same same Japanese took remake same only American actually turned added Strange overall Not only haunted absolutely terrifying relentless also stuck completely foreign integrating just added overall built thought excellent actually very good vulnerable able convey well smart so common American overall easily as good also thoroughly enjoyed American more closely Japanese started incredible finally getting actually categorized ",1
"Made released big made returning relative making brooding expressing early tall filled characteristic odd quick long sinister lighting ambient incredible long mysterious Chinese only considered many Unfortunately technical filmmaking often lost sometimes incomprehensible However combined wonderful especially make watch not only Irish torn honest dangerous married usual real Finally strange bizarre short classic ",1
"best ever seen first saw about old began looking sometime saw really shocked kinda sick seen really understood great really exciting frightening shocking own unique disturbing best shown haunt torture worry found do live most unhappy very smart brilliant also great especially acting created best based see ",1
"Love Very great enjoyed dynamic comical very likable surprisingly sympathetic burnt hit made special nice extensive highly love ",1
"funniest non-theatrical recently saw again not seeing many first saw did n't all pleasantly surprised watchable highly entertaining better many yes n't exactly bad did suffer good bad made otherwise okay nice see again certainly loved completely annoying did n't liked easily stupid fortunately did n't took wrong instead focused make extremely hilarious few enjoy own quite good new catchy new voiced recognizable enjoyable touchingly portrayed emotional well integrated comical n't feel easily done especially there getting fortunately n't impact too much mention Many first used Personally weird see old integrated new lame integrate little rushed hey n't impact otherwise amusing only really acceptable ",1
"Ah immortalized forever ridiculed also always personally least remain tremendously entertaining outrageously violent early directed cool brought starring most ultimately badass cute little macho largely labeled guilty convince intellectual unimaginably preposterous most small entire yet too seriously non-stop incoherent nonsensical compulsory sentimental grotesquely staged utterly implausible totally delirious loved saved fellow very last keep later spirited leading corrupt initial take publicly executed sister financial former all coincidentally happen fed miserable little fly open gigantic not fool other here reading already low-budget fellow spent composing containing main insensible totally accurate only concur even add more senseless preposterous needless heroic n't even definitely not expect coherent plausible beforehand silly exaggeratedly flamboyant maybe even exact check terrifically outrageous exciting former turning declaring corrupt Columbian national n't expect Now particular acting whole last not least fantastic ",1
"really great true ever beautiful whole enjoy important made win gold prove right believe justified well worth make more Thank great excellent excellent very touching beautiful special youngest ",1
"first so bad almost fell first saw bad cosmic gave second then finally got addicted due dreamlike slow wonderful natural bathed mellow especially musical made progressive absolute exquisite notice hazel vanishing heard carnal beginning allow appreciate natural made rolled raving as cosmic personally superior cinematic Definitely not pretentious ",1
"saddest only cared leave felt worthwhile leaving Made same REALLY seen given more just other gay seen all true printed leave few more suffice say REALLY know like gay understand just like modern allowed breathe little easier see Oh add personal actually silver first arrived called gay preferred let die rather spend red help save Then became clear also heterosexual n't ready So straight began getting ill too only available set memorializing died probably never come ordinary suddenly found counting needing other existed close finally broke allowed straight finally accept first came many thought straight use come even harder probably true did n't suddenly become ill too nevertheless made gay this least gay probably taken longer bring together sad think straight gay die common became more obvious writing here true then taken realizing did not die vain ",1
"HATED other doing following asked singing already upset cast wanted wanted star did n't want better told get lost so get back kept screwing eating so keep eating eating later gave ",1
"Enjoyable flat uninteresting supposed feel sorry however cheering finest received rather dull sure not miss exactly ",1
"excellent rejuvenate human seen certainly humble place bottled released Surprisingly frowned due rigid all ashamed frightened dance scorned deemed perverted expressing well worth watching witness human leave ",1
"saw original notice raised rather meeting later However preferring treat separate adorable watching play grow delightfully menacing empathise never good excellent sweet memorable open enjoyed original not missed ",1
"thoroughly enjoyed genuine acting top-notch great showed here too old really play great gave vain complex led turbulent think slow-paced captured unfolded followed horrific impressed most made willing die found refreshing think died feel ",1
"not least most not pretty well plausible especially something more often found rarely however done very well place next western Die leaving lasting screen other however finding showed pretty hard ",1
"particularly moved understated beautifully acted intellectually visually compelling Thank so much ",1
"often strongly truncated earned several using First not seen actually made sympathetic saw play saw wonderful especially noticeable incredible physically vocally played just seemed too passive illicit complete emotional Aristotelian affirmed felt noted played passive--seeing basically doing Unfortunately sapped Thus felt not evil strong vigorous familiar taking Thus actively deal presented positive active not passive good perverted therefore classically tragic first black play did fine white black important Black Certainly used black just used make Perhaps then same special female Shakespearian best trying present gifted black play white dominated vital understanding recognized marginalized important caused insert American Shakespearian little still working Many including Venetian white Christian North African black Christian never rated never always typified strong not artistic ",1
